shipment_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,origin_warehouse_id,weather_condition,delayed,distance_km,package_weight_kg,departure_date,expected_delivery_date,actual_delivery_date,carrier_sla_met,delivery_status,delivery_rating,delivery_cost
SHP-31641,21641.0,ecom express,electronics,ev van,same day,north,WH_DELHI_N,rainy,no,108.8,22.39,2024-08-10 00:00:00,2024-08-10 04:25:12,2024-08-10 05:30:36,1,delivered,4,711.17
SHP-31642,21642.0,ecom express,furniture,truck,two day,south,WH_BLR_S,stormy,no,271.0,4.43,2024-08-11 03:00:00,2024-08-11 11:01:12,2024-08-11 12:36:00,1,delivered,4,1368.29
SHP-31643,21643.0,ecom express,automobile parts,ev bike,same day,east,WH_KOLKATA_E,cold,no,13.5,5.93,2024-08-12 06:00:00,2024-08-12 08:18:00,2024-08-12 09:30:00,1,delivered,5,185.29
SHP-31644,21644.0,delhivery,documents,ev van,express,west,WH_MUMBAI_W,foggy,yes,270.4,16.59,2024-08-13 09:00:00,2024-08-13 17:00:36,2024-08-14 16:50:24,0,delayed,3,1451.77
SHP-31645,21645.0,blue dart,electronics,ev bike,express,east,WH_KOLKATA_E,cold,yes,269.0,20.08,2024-08-14 12:00:00,2024-08-14 19:58:48,2024-08-15 18:00:00,0,failed,1,1455.24
SHP-31646,21646.0,blue dart,electronics,truck,two day,east,WH_KOLKATA_E,stormy,no,206.4,41.29,2024-08-15 15:00:00,2024-08-15 21:35:24,2024-08-15 21:16:48,1,delivered,5,1155.87
SHP-31647,21647.0,shadowfax,clothing,van,two day,west,WH_MUMBAI_W,cold,no,244.6,42.25,2024-08-16 18:00:00,2024-08-17 01:26:24,2024-08-17 02:52:48,1,delivered,5,1349.75
SHP-31648,21648.0,dhl,pharmacy,van,express,south,WH_BLR_S,cold,yes,137.3,40.84,2024-08-17 21:00:00,2024-08-18 02:03:00,2024-08-19 00:32:24,0,delayed,2,859.02
SHP-31649,21649.0,xpressbees,furniture,ev bike,express,west,WH_MUMBAI_W,clear,no,73.7,31.89,2024-08-18 00:00:00,2024-08-18 03:38:24,2024-08-18 03:37:48,1,delivered,4,514.17
SHP-31650,21650.0,ekart,groceries,van,express,south,WH_BLR_S,rainy,yes,130.7,47.87,2024-08-19 03:00:00,2024-08-19 07:54:00,2024-08-19 16:05:24,0,delayed,2,847.11
SHP-31651,21651.0,blue dart,cosmetics,scooter,same day,north,WH_DELHI_N,clear,no,252.5,21.53,2024-08-20 06:00:00,2024-08-20 13:36:36,2024-08-20 13:10:12,1,delivered,5,1427.09
SHP-31652,21652.0,shadowfax,groceries,scooter,express,north,WH_DELHI_N,hot,yes,176.5,35.62,2024-08-21 09:00:00,2024-08-21 14:55:12,2024-08-22 06:39:36,0,delayed,3,1039.36
SHP-31653,21653.0,shadowfax,pharmacy,truck,same day,south,WH_BLR_S,hot,no,258.5,34.81,2024-08-22 12:00:00,2024-08-22 19:44:24,2024-08-22 21:29:24,1,delivered,4,1496.93
SHP-31654,21654.0,xpressbees,automobile parts,ev van,two day,north,WH_DELHI_N,stormy,no,234.2,3.87,2024-08-23 15:00:00,2024-08-23 22:12:00,2024-08-23 22:21:00,1,delivered,5,1182.61
SHP-31655,21655.0,ekart,clothing,van,express,north,WH_DELHI_N,clear,yes,58.2,38.48,2024-08-24 18:00:00,2024-08-24 21:17:24,2024-08-25 16:19:48,0,delayed,2,456.44
SHP-31656,21656.0,fedex,clothing,truck,standard,east,WH_KOLKATA_E,clear,no,245.9,25.95,2024-08-25 21:00:00,2024-08-26 04:27:36,2024-08-26 03:52:12,1,delivered,4,1307.35
SHP-31657,21657.0,ecom express,clothing,scooter,same day,central,WH_NAGPUR_C,cold,no,3.6,36.87,2024-08-26 00:00:00,2024-08-26 02:04:48,2024-08-26 03:45:36,1,delivered,3,227.61
SHP-31658,21658.0,shadowfax,clothing,van,same day,central,WH_NAGPUR_C,rainy,yes,292.5,31.22,2024-08-27 03:00:00,2024-08-27 11:30:00,2024-08-28 04:46:48,0,delayed,2,1632.7206
SHP-31659,21659.0,ecom express,fragile items,van,express,west,WH_MUMBAI_W,stormy,yes,79.5,31.1,2024-08-28 06:00:00,2024-08-28 09:46:12,2024-08-28 17:56:24,0,failed,1,540.8
SHP-31660,21660.0,dhl,fragile items,van,standard,central,WH_NAGPUR_C,cold,no,89.2,46.12,2024-08-29 09:00:00,2024-08-29 12:58:48,2024-08-29 14:22:48,1,delivered,4,584.36
SHP-31661,21661.0,delhivery,pharmacy,ev van,standard,west,WH_MUMBAI_W,rainy,no,98.9,27.07,2024-08-30 12:00:00,2024-08-30 16:12:00,2024-08-30 16:29:24,1,delivered,5,575.71
SHP-31662,21662.0,xpressbees,clothing,ev van,express,north,WH_DELHI_N,rainy,yes,283.0,12.03,2024-08-31 15:00:00,2024-08-31 23:17:24,2024-09-01 16:41:24,0,delayed,2,1501.09
SHP-31663,21663.0,fedex,fragile items,scooter,same day,west,WH_MUMBAI_W,rainy,yes,198.4,1.29,2024-09-01 18:00:00,2024-09-02 00:24:36,2024-09-03 01:35:24,0,failed,1,1095.87
SHP-31664,21664.0,delhivery,automobile parts,van,same day,east,WH_KOLKATA_E,foggy,no,87.1,18.25,2024-09-02 21:00:00,2024-09-03 00:56:24,2024-09-03 00:46:48,1,delivered,5,590.25
SHP-31665,21665.0,blue dart,groceries,bike,two day,central,WH_NAGPUR_C,stormy,no,95.0,16.78,2024-09-03 00:00:00,2024-09-03 04:06:36,2024-09-03 05:30:36,1,delivered,5,525.34
SHP-31666,21666.0,ekart,cosmetics,ev bike,standard,south,WH_BLR_S,rainy,no,249.8,44.02,2024-09-04 03:00:00,2024-09-04 10:33:00,2024-09-04 09:37:12,1,delivered,5,1381.06
SHP-31667,21667.0,blue dart,pharmacy,ev bike,two day,central,WH_NAGPUR_C,rainy,no,25.1,6.09,2024-09-05 06:00:00,2024-09-05 08:33:36,2024-09-05 09:36:00,1,delivered,3,143.77
SHP-31668,21668.0,xpressbees,furniture,ev van,same day,west,WH_MUMBAI_W,stormy,yes,238.4,3.91,2024-09-06 09:00:00,2024-09-06 16:18:00,2024-09-07 08:07:48,0,delayed,3,1303.73
SHP-31669,21669.0,shadowfax,groceries,truck,same day,west,WH_MUMBAI_W,clear,no,224.6,8.17,2024-09-07 12:00:00,2024-09-07 18:59:24,2024-09-07 18:28:48,1,delivered,5,1247.51
SHP-31670,21670.0,ekart,documents,ev van,two day,north,WH_DELHI_N,clear,no,104.8,20.9,2024-09-08 15:00:00,2024-09-08 19:19:48,2024-09-08 20:10:48,1,delivered,5,586.7
SHP-31671,21671.0,delhivery,documents,bike,two day,central,WH_NAGPUR_C,stormy,no,185.6,18.88,2024-09-09 18:00:00,2024-09-10 00:07:12,2024-09-10 01:49:12,1,delivered,3,984.64
SHP-31672,21672.0,delhivery,groceries,van,two day,east,WH_KOLKATA_E,foggy,no,240.6,39.0,2024-09-10 21:00:00,2024-09-11 04:21:00,2024-09-11 06:08:24,1,delivered,4,1320.0
SHP-31673,21673.0,ecom express,cosmetics,van,express,west,WH_MUMBAI_W,cold,no,41.3,47.17,2024-09-11 00:00:00,2024-09-11 02:55:12,2024-09-11 04:09:36,1,delivered,5,398.01
SHP-31674,21674.0,dhl,fragile items,ev bike,same day,east,WH_KOLKATA_E,foggy,yes,285.0,3.73,2024-09-12 03:00:00,2024-09-12 11:19:48,2024-09-13 08:47:24,0,delayed,3,1536.19
SHP-31675,21675.0,delhivery,clothing,scooter,express,north,WH_DELHI_N,rainy,yes,70.3,11.92,2024-09-13 06:00:00,2024-09-13 09:33:36,2024-09-13 23:50:24,0,delayed,2,437.26
SHP-31676,21676.0,xpressbees,electronics,scooter,standard,east,WH_KOLKATA_E,hot,no,196.6,30.59,2024-09-14 09:00:00,2024-09-14 15:22:12,2024-09-14 14:55:12,1,delivered,5,1074.77
SHP-31677,21677.0,amazon logistics,furniture,bike,two day,west,WH_MUMBAI_W,clear,no,200.9,34.1,2024-09-15 12:00:00,2024-09-15 18:27:36,2024-09-15 20:05:24,1,delivered,5,1106.8
SHP-31678,21678.0,blue dart,cosmetics,ev van,same day,north,WH_DELHI_N,rainy,no,62.9,4.32,2024-09-16 15:00:00,2024-09-16 18:24:00,2024-09-16 20:03:00,1,delivered,3,427.46
SHP-31679,21679.0,ecom express,pharmacy,van,two day,south,WH_BLR_S,hot,no,34.6,46.92,2024-09-17 18:00:00,2024-09-17 20:46:12,2024-09-17 20:04:12,1,delivered,5,313.76
SHP-31680,21680.0,xpressbees,fragile items,bike,same day,west,WH_MUMBAI_W,foggy,yes,229.9,10.86,2024-09-18 21:00:00,2024-09-19 04:06:36,2024-09-19 21:36:36,0,delayed,2,1282.08
SHP-31681,21681.0,ekart,cosmetics,scooter,express,south,WH_BLR_S,foggy,yes,123.9,36.77,2024-09-19 00:00:00,2024-09-19 04:45:00,2024-09-19 20:44:24,0,failed,1,779.81
SHP-31682,21682.0,xpressbees,cosmetics,truck,two day,south,WH_BLR_S,stormy,no,200.7,5.83,2024-09-20 03:00:00,2024-09-20 09:27:36,2024-09-20 10:03:36,1,delivered,3,1020.99
SHP-31683,21683.0,dhl,furniture,van,express,north,WH_DELHI_N,stormy,yes,17.1,40.59,2024-09-21 06:00:00,2024-09-21 08:22:48,2024-09-22 06:21:36,0,delayed,2,257.27
SHP-31684,21684.0,shadowfax,electronics,truck,same day,east,WH_KOLKATA_E,hot,yes,232.8,22.24,2024-09-22 09:00:00,2024-09-22 16:10:12,2024-09-23 13:10:12,0,delayed,2,1330.72
SHP-31685,21685.0,blue dart,clothing,bike,two day,north,WH_DELHI_N,stormy,no,235.6,41.03,2024-09-23 12:00:00,2024-09-23 19:14:24,2024-09-23 18:28:12,1,delivered,5,1301.09
SHP-31686,21686.0,ekart,cosmetics,ev van,same day,central,WH_NAGPUR_C,hot,no,133.0,6.19,2024-09-24 15:00:00,2024-09-24 19:57:36,2024-09-24 21:19:12,1,delivered,5,783.57
SHP-31687,21687.0,xpressbees,documents,ev bike,express,north,WH_DELHI_N,hot,yes,81.4,49.47,2024-09-25 18:00:00,2024-09-25 21:48:36,2024-09-26 04:22:48,0,delayed,2,605.41
SHP-31688,21688.0,amazon logistics,cosmetics,scooter,same day,north,WH_DELHI_N,clear,no,14.9,39.82,2024-09-26 21:00:00,2024-09-26 23:19:48,2024-09-26 23:00:36,1,delivered,5,293.96
SHP-31689,21689.0,delhivery,groceries,van,standard,central,WH_NAGPUR_C,stormy,no,85.1,44.56,2024-09-27 00:00:00,2024-09-27 03:53:24,2024-09-27 03:28:12,1,delivered,4,559.18
SHP-31690,21690.0,blue dart,electronics,bike,two day,south,WH_BLR_S,foggy,no,120.0,14.8,2024-09-28 03:00:00,2024-09-28 07:40:12,2024-09-28 08:55:12,1,delivered,5,644.4
SHP-31691,21691.0,shadowfax,cosmetics,bike,same day,north,WH_DELHI_N,foggy,no,73.3,3.38,2024-07-01 06:00:00,2024-07-01 09:37:48,2024-07-01 10:03:36,1,delivered,3,476.64
SHP-31692,21692.0,ecom express,automobile parts,ev van,same day,east,WH_KOLKATA_E,rainy,no,11.1,18.97,2024-07-02 09:00:00,2024-07-02 11:15:00,2024-07-02 10:43:48,1,delivered,3,212.41
SHP-31693,21693.0,xpressbees,furniture,bike,standard,north,WH_DELHI_N,hot,no,35.7,12.19,2024-07-03 12:00:00,2024-07-03 14:47:24,2024-07-03 14:33:36,1,delivered,4,215.07
SHP-31694,21694.0,xpressbees,clothing,van,standard,east,WH_KOLKATA_E,clear,no,188.9,8.46,2024-07-04 15:00:00,2024-07-04 21:12:00,2024-07-04 21:42:36,1,delivered,5,969.88
SHP-31695,21695.0,dhl,groceries,ev van,express,west,WH_MUMBAI_W,clear,yes,82.6,48.01,2024-07-05 18:00:00,2024-07-05 21:50:24,2024-07-06 10:31:48,0,delayed,2,607.03
SHP-31696,21696.0,delhivery,automobile parts,scooter,two day,east,WH_KOLKATA_E,rainy,no,252.3,31.8,2024-07-06 21:00:00,2024-07-07 04:36:36,2024-07-07 05:38:24,1,delivered,5,1356.9
SHP-31697,21697.0,xpressbees,documents,ev bike,standard,central,WH_NAGPUR_C,cold,no,60.9,22.45,2024-07-07 00:00:00,2024-07-07 03:21:00,2024-07-07 03:54:36,1,delivered,5,371.85
SHP-31698,21698.0,amazon logistics,electronics,bike,same day,west,WH_MUMBAI_W,stormy,yes,47.3,47.48,2024-07-08 03:00:00,2024-07-08 06:03:00,2024-07-08 18:43:12,0,failed,1,478.94
SHP-31699,21699.0,dhl,cosmetics,ev van,two day,west,WH_MUMBAI_W,foggy,no,117.1,23.06,2024-07-09 06:00:00,2024-07-09 10:36:00,2024-07-09 10:09:00,1,delivered,3,654.68
SHP-31700,21700.0,fedex,documents,ev van,same day,west,WH_MUMBAI_W,hot,no,189.6,38.52,2024-07-10 09:00:00,2024-07-10 15:12:36,2024-07-10 16:38:24,1,delivered,3,1163.56
SHP-31701,21701.0,ekart,electronics,ev van,express,west,WH_MUMBAI_W,clear,yes,257.9,28.44,2024-07-11 12:00:00,2024-07-11 19:43:48,2024-07-12 12:38:24,0,delayed,3,1424.82
SHP-31702,21702.0,fedex,cosmetics,truck,express,east,WH_KOLKATA_E,cold,no,223.3,4.65,2024-07-12 15:00:00,2024-07-12 21:57:36,2024-07-12 21:52:48,1,delivered,4,1180.45
SHP-31703,21703.0,ekart,groceries,ev van,express,north,WH_DELHI_N,foggy,yes,188.6,44.12,2024-07-13 18:00:00,2024-07-14 00:11:24,2024-07-14 22:33:00,0,delayed,3,1125.36
SHP-31704,21704.0,dhl,clothing,ev bike,standard,south,WH_BLR_S,foggy,no,105.5,9.88,2024-07-14 21:00:00,2024-07-15 01:20:24,2024-07-15 02:25:12,1,delivered,4,557.14
SHP-31705,21705.0,blue dart,electronics,van,same day,south,WH_BLR_S,cold,yes,297.1,11.36,2024-07-15 00:00:00,2024-07-15 08:36:00,2024-07-15 22:05:24,0,delayed,3,1620.58
SHP-31706,21706.0,shadowfax,clothing,ev van,two day,south,WH_BLR_S,rainy,no,78.3,21.43,2024-07-16 03:00:00,2024-07-16 06:44:24,2024-07-16 07:52:48,1,delivered,4,455.79
SHP-31707,21707.0,ekart,clothing,scooter,same day,south,WH_BLR_S,rainy,no,66.2,24.6,2024-07-17 06:00:00,2024-07-17 09:28:12,2024-07-17 10:25:48,1,delivered,4,504.8
SHP-31708,21708.0,xpressbees,electronics,ev van,standard,west,WH_MUMBAI_W,stormy,no,180.0,18.92,2024-07-18 09:00:00,2024-07-18 15:00:00,2024-07-18 15:42:36,1,delivered,3,956.76
SHP-31709,21709.0,fedex,groceries,ev van,two day,central,WH_NAGPUR_C,rainy,no,238.8,14.38,2024-07-19 12:00:00,2024-07-19 19:18:36,2024-07-19 19:53:24,1,delivered,3,1237.14
SHP-31710,21710.0,ecom express,fragile items,van,express,east,WH_KOLKATA_E,stormy,yes,292.5,35.37,2024-07-20 15:00:00,2024-07-20 23:30:00,2024-07-21 21:27:00,0,delayed,2,1618.61
SHP-31711,21711.0,blue dart,groceries,scooter,same day,east,WH_KOLKATA_E,stormy,yes,116.5,19.58,2024-07-21 18:00:00,2024-07-21 22:35:24,2024-07-22 08:22:12,0,delayed,2,741.24
SHP-31712,21712.0,ekart,electronics,bike,same day,south,WH_BLR_S,stormy,yes,118.0,3.55,2024-07-22 21:00:00,2024-07-23 01:37:12,2024-07-24 00:51:36,0,failed,1,700.65
SHP-31713,21713.0,ekart,fragile items,truck,same day,west,WH_MUMBAI_W,foggy,yes,245.5,36.74,2024-07-23 00:00:00,2024-07-23 07:27:36,2024-07-23 20:17:24,0,delayed,2,1437.72
SHP-31714,21714.0,shadowfax,pharmacy,ev bike,standard,west,WH_MUMBAI_W,hot,no,271.6,44.93,2024-07-24 03:00:00,2024-07-24 11:02:24,2024-07-24 10:18:00,1,delivered,4,1492.79
SHP-31715,21715.0,delhivery,automobile parts,truck,standard,north,WH_DELHI_N,hot,no,174.0,13.06,2024-07-25 06:00:00,2024-07-25 11:52:12,2024-07-25 11:12:36,1,delivered,5,909.18
SHP-31716,21716.0,xpressbees,pharmacy,truck,same day,east,WH_KOLKATA_E,foggy,no,3.6,14.12,2024-07-26 09:00:00,2024-07-26 11:04:48,2024-07-26 12:47:24,1,delivered,5,158.86
SHP-31717,21717.0,amazon logistics,furniture,bike,express,east,WH_KOLKATA_E,rainy,yes,152.8,10.21,2024-07-27 12:00:00,2024-07-27 17:24:00,2024-07-28 12:07:48,0,delayed,2,844.63
SHP-31718,21718.0,xpressbees,furniture,bike,standard,east,WH_KOLKATA_E,rainy,no,119.6,43.62,2024-07-28 15:00:00,2024-07-28 19:39:36,2024-07-28 19:04:12,1,delivered,3,728.86
SHP-31719,21719.0,blue dart,electronics,scooter,two day,east,WH_KOLKATA_E,clear,no,142.7,2.79,2024-07-29 18:00:00,2024-07-29 23:10:12,2024-07-29 22:14:24,1,delivered,4,721.87
SHP-31720,21720.0,fedex,groceries,ev van,standard,north,WH_DELHI_N,stormy,no,55.5,11.96,2024-07-30 21:00:00,2024-07-31 00:13:48,2024-07-31 01:54:00,1,delivered,5,313.38
SHP-31721,21721.0,fedex,groceries,truck,standard,west,WH_MUMBAI_W,cold,no,203.5,29.7,2024-07-31 00:00:00,2024-07-31 06:31:12,2024-07-31 07:15:00,1,delivered,5,1106.6
SHP-31722,21722.0,dhl,documents,van,two day,central,WH_NAGPUR_C,stormy,no,297.1,24.42,2024-08-01 03:00:00,2024-08-01 11:36:00,2024-08-01 10:39:36,1,delivered,4,1567.76
SHP-31723,21723.0,fedex,fragile items,truck,standard,north,WH_DELHI_N,hot,no,198.7,35.75,2024-08-02 06:00:00,2024-08-02 12:25:12,2024-08-02 14:23:24,1,delivered,4,1100.75
SHP-31724,21724.0,xpressbees,automobile parts,van,same day,central,WH_NAGPUR_C,foggy,no,81.7,4.22,2024-08-03 09:00:00,2024-08-03 12:49:12,2024-08-03 13:17:24,1,delivered,4,521.16
SHP-31725,21725.0,amazon logistics,furniture,bike,same day,east,WH_KOLKATA_E,cold,no,130.0,12.71,2024-08-04 12:00:00,2024-08-04 16:53:24,2024-08-04 17:19:12,1,delivered,3,788.13
SHP-31726,21726.0,ekart,fragile items,truck,two day,central,WH_NAGPUR_C,rainy,no,190.0,7.25,2024-08-05 15:00:00,2024-08-05 21:13:12,2024-08-05 22:04:48,1,delivered,5,971.75
SHP-31727,21727.0,ekart,documents,ev bike,two day,north,WH_DELHI_N,stormy,no,227.9,6.72,2024-08-06 18:00:00,2024-08-07 01:03:36,2024-08-07 00:05:24,1,delivered,5,1159.66
SHP-31728,21728.0,blue dart,automobile parts,ev van,express,north,WH_DELHI_N,cold,yes,262.7,38.17,2024-08-07 21:00:00,2024-08-08 04:50:24,2024-08-08 22:52:48,0,delayed,3,1478.01
SHP-31729,21729.0,dhl,cosmetics,van,standard,north,WH_DELHI_N,clear,no,136.6,47.75,2024-08-08 00:00:00,2024-08-08 05:02:24,2024-08-08 04:55:48,1,delivered,4,826.25
SHP-31730,21730.0,fedex,cosmetics,scooter,two day,east,WH_KOLKATA_E,hot,no,279.4,1.36,2024-08-09 03:00:00,2024-08-09 11:12:36,2024-08-09 12:23:24,1,delivered,4,1401.08
SHP-31731,21731.0,xpressbees,pharmacy,ev van,same day,east,WH_KOLKATA_E,foggy,yes,275.2,16.54,2024-08-10 06:00:00,2024-08-10 14:07:12,2024-08-11 09:10:12,0,delayed,2,1525.62
SHP-31732,21732.0,ekart,fragile items,van,standard,central,WH_NAGPUR_C,stormy,no,221.6,42.47,2024-08-11 09:00:00,2024-08-11 15:55:12,2024-08-11 15:21:36,1,delivered,3,1235.41
SHP-31733,21733.0,blue dart,furniture,bike,standard,east,WH_KOLKATA_E,hot,no,265.3,23.86,2024-08-12 12:00:00,2024-08-12 19:54:00,2024-08-12 21:38:24,1,delivered,4,1398.08
SHP-31734,21734.0,delhivery,automobile parts,truck,express,central,WH_NAGPUR_C,rainy,no,174.6,8.52,2024-08-13 15:00:00,2024-08-13 20:52:48,2024-08-13 22:31:12,1,delivered,3,948.56
SHP-31735,21735.0,delhivery,pharmacy,bike,two day,south,WH_BLR_S,cold,no,3.6,1.36,2024-08-14 18:00:00,2024-08-14 20:04:48,2024-08-14 19:31:48,1,delivered,4,95.6674
SHP-31736,21736.0,delhivery,furniture,ev van,express,north,WH_DELHI_N,cold,no,149.6,10.54,2024-08-15 21:00:00,2024-08-16 02:19:12,2024-08-16 04:08:24,1,delivered,3,829.62
SHP-31737,21737.0,blue dart,clothing,ev bike,two day,central,WH_NAGPUR_C,stormy,no,148.7,17.76,2024-08-16 00:00:00,2024-08-16 05:18:00,2024-08-16 05:58:48,1,delivered,4,796.78
SHP-31738,21738.0,xpressbees,automobile parts,van,standard,north,WH_DELHI_N,stormy,no,22.8,0.67,2024-08-17 03:00:00,2024-08-17 05:30:36,2024-08-17 06:36:36,1,delivered,4,115.2
SHP-31739,21739.0,xpressbees,electronics,truck,same day,central,WH_NAGPUR_C,hot,no,95.2,23.28,2024-08-18 06:00:00,2024-08-18 10:07:12,2024-08-18 11:38:24,1,delivered,3,645.84
SHP-31740,21740.0,ecom express,electronics,van,two day,east,WH_KOLKATA_E,rainy,no,119.0,44.16,2024-08-19 09:00:00,2024-08-19 13:38:24,2024-08-19 12:54:00,1,delivered,5,727.48
SHP-31741,21741.0,fedex,electronics,van,same day,east,WH_KOLKATA_E,foggy,no,199.6,6.05,2024-08-20 12:00:00,2024-08-20 18:26:24,2024-08-20 17:56:24,1,delivered,5,1116.15
SHP-31742,21742.0,fedex,electronics,ev van,same day,south,WH_BLR_S,foggy,no,154.3,8.53,2024-08-21 15:00:00,2024-08-21 20:25:48,2024-08-21 20:18:00,1,delivered,5,897.09
SHP-31743,21743.0,ecom express,documents,ev bike,express,south,WH_BLR_S,clear,no,6.4,7.51,2024-08-22 18:00:00,2024-08-22 20:08:24,2024-08-22 20:34:12,1,delivered,3,104.53
SHP-31744,21744.0,blue dart,furniture,truck,same day,south,WH_BLR_S,foggy,yes,294.0,48.61,2024-08-23 21:00:00,2024-08-24 05:31:48,2024-08-24 20:40:48,0,delayed,3,1632.7206
SHP-31745,21745.0,shadowfax,documents,ev van,express,west,WH_MUMBAI_W,cold,yes,99.9,44.13,2024-08-24 00:00:00,2024-08-24 04:13:12,2024-08-24 22:03:36,0,delayed,2,681.89
SHP-31746,21746.0,amazon logistics,furniture,bike,same day,east,WH_KOLKATA_E,clear,no,125.0,6.51,2024-08-25 03:00:00,2024-08-25 07:46:48,2024-08-25 06:56:24,1,delivered,5,744.53
SHP-31747,21747.0,fedex,furniture,ev van,standard,north,WH_DELHI_N,cold,no,180.5,22.91,2024-08-26 06:00:00,2024-08-26 12:00:36,2024-08-26 12:06:00,1,delivered,5,971.23
SHP-31748,21748.0,ekart,groceries,scooter,standard,north,WH_DELHI_N,foggy,no,288.6,31.65,2024-08-27 09:00:00,2024-08-27 17:24:36,2024-08-27 16:57:00,1,delivered,5,1537.95
SHP-31749,21749.0,shadowfax,electronics,scooter,same day,west,WH_MUMBAI_W,rainy,yes,107.7,48.74,2024-08-28 12:00:00,2024-08-28 16:23:24,2024-08-29 15:29:24,0,delayed,2,784.72
SHP-31750,21750.0,ecom express,furniture,truck,two day,west,WH_MUMBAI_W,rainy,no,115.9,7.38,2024-08-29 15:00:00,2024-08-29 19:34:48,2024-08-29 18:48:36,1,delivered,5,601.64
SHP-31751,21751.0,ekart,documents,bike,express,south,WH_BLR_S,rainy,yes,164.5,39.99,2024-08-30 18:00:00,2024-08-30 23:39:36,2024-08-31 23:07:48,0,delayed,2,992.47
SHP-31752,21752.0,shadowfax,furniture,van,same day,south,WH_BLR_S,foggy,no,66.3,40.39,2024-08-31 21:00:00,2024-09-01 00:28:12,2024-09-01 02:24:00,1,delivered,3,552.67
SHP-31753,21753.0,delhivery,electronics,van,express,central,WH_NAGPUR_C,rainy,yes,37.1,34.54,2024-09-01 00:00:00,2024-09-01 02:49:12,2024-09-01 15:27:36,0,failed,1,339.12
SHP-31754,21754.0,ekart,fragile items,bike,standard,north,WH_DELHI_N,stormy,no,154.3,21.04,2024-09-02 03:00:00,2024-09-02 08:25:48,2024-09-02 08:23:24,1,delivered,3,834.62
SHP-31755,21755.0,xpressbees,cosmetics,scooter,two day,central,WH_NAGPUR_C,hot,no,287.2,49.52,2024-09-03 06:00:00,2024-09-03 14:22:48,2024-09-03 14:31:12,1,delivered,5,1585.13
SHP-31756,21756.0,fedex,groceries,van,express,central,WH_NAGPUR_C,foggy,yes,144.6,45.3,2024-09-04 09:00:00,2024-09-04 14:12:36,2024-09-05 05:52:48,0,delayed,2,908.9
SHP-31757,21757.0,blue dart,groceries,bike,standard,north,WH_DELHI_N,cold,no,116.6,19.22,2024-09-05 12:00:00,2024-09-05 16:35:24,2024-09-05 17:33:00,1,delivered,3,640.66
SHP-31758,21758.0,dhl,documents,ev van,standard,east,WH_KOLKATA_E,clear,no,27.1,26.65,2024-09-06 15:00:00,2024-09-06 17:36:00,2024-09-06 16:43:12,1,delivered,3,215.45
SHP-31759,21759.0,blue dart,automobile parts,van,standard,east,WH_KOLKATA_E,clear,no,169.5,2.68,2024-09-07 18:00:00,2024-09-07 23:46:12,2024-09-07 23:04:48,1,delivered,3,855.54
SHP-31760,21760.0,amazon logistics,cosmetics,ev bike,same day,central,WH_NAGPUR_C,cold,no,150.6,2.23,2024-09-08 21:00:00,2024-09-09 02:21:00,2024-09-09 04:16:48,1,delivered,4,859.69
SHP-31761,21761.0,ecom express,furniture,scooter,express,east,WH_KOLKATA_E,cold,yes,123.8,39.17,2024-09-09 00:00:00,2024-09-09 04:45:00,2024-09-10 02:10:48,0,delayed,3,786.51
SHP-31762,21762.0,delhivery,pharmacy,truck,same day,north,WH_DELHI_N,clear,yes,226.2,17.93,2024-09-10 03:00:00,2024-09-10 10:01:48,2024-09-11 08:57:36,0,delayed,2,1284.79
SHP-31763,21763.0,ekart,electronics,bike,standard,south,WH_BLR_S,foggy,no,69.5,33.31,2024-09-11 06:00:00,2024-09-11 09:32:24,2024-09-11 09:11:24,1,delivered,4,447.43
SHP-31764,21764.0,amazon logistics,fragile items,scooter,two day,east,WH_KOLKATA_E,foggy,no,244.7,28.74,2024-09-12 09:00:00,2024-09-12 16:26:24,2024-09-12 17:37:48,1,delivered,5,1309.72
SHP-31765,21765.0,amazon logistics,pharmacy,ev bike,two day,south,WH_BLR_S,clear,no,237.4,43.57,2024-09-13 12:00:00,2024-09-13 19:16:48,2024-09-13 18:37:12,1,delivered,3,1317.71
SHP-31766,21766.0,xpressbees,documents,van,two day,east,WH_KOLKATA_E,hot,no,26.7,28.97,2024-09-14 15:00:00,2024-09-14 17:35:24,2024-09-14 18:32:24,1,delivered,3,220.41
SHP-31767,21767.0,xpressbees,cosmetics,ev van,same day,central,WH_NAGPUR_C,foggy,yes,291.6,24.65,2024-09-15 18:00:00,2024-09-16 02:28:48,2024-09-17 01:13:48,0,failed,1,1631.95
SHP-31768,21768.0,amazon logistics,electronics,ev van,standard,central,WH_NAGPUR_C,cold,no,67.3,32.31,2024-09-16 21:00:00,2024-09-17 00:30:00,2024-09-17 01:42:00,1,delivered,4,433.43
SHP-31769,21769.0,dhl,furniture,bike,standard,south,WH_BLR_S,foggy,no,152.0,4.9,2024-09-17 00:00:00,2024-09-17 05:22:48,2024-09-17 07:09:00,1,delivered,3,774.7
SHP-31770,21770.0,ecom express,automobile parts,truck,standard,north,WH_DELHI_N,stormy,no,108.9,7.94,2024-09-18 03:00:00,2024-09-18 07:25:12,2024-09-18 07:58:48,1,delivered,5,568.32
