po_id,supplier_id,product_id,plant_warehouse_id,ordered_qty,received_qty,unit_purchase_cost,po_order_date,po_promised_date,po_dock_delivery_date,procurement_on_time,procurement_in_full,procurement_otif
PO-2024-63198,P0047_S5,P0319,WH_BLR_S,492,492,60.61,2024-09-06,2024-09-10,2024-09-11 00:00:00,0,1,0
PO-2024-63199,P0121_S1,P0837,WH_MUMBAI_W,342,342,650.22,2024-09-07,2024-09-10,2024-09-12 00:00:00,0,1,0
PO-2024-63200,P0071_S5,P0866,WH_DOHA_GCC,494,494,559.34,2024-09-08,2024-09-13,2024-09-12 01:00:00,1,1,1
PO-2024-63201,P0096_S3,P0925,WH_MUMBAI_W,550,550,240.24,2024-06-01,2024-06-06,2024-06-05 20:00:00,1,1,1
PO-2024-63202,P0003_S3,P0247,WH_KOLKATA_E,210,210,38.17,2024-06-02,2024-06-07,2024-06-11 00:00:00,0,1,0
PO-2024-63203,P0045_S4,P0708,WH_MUMBAI_W,1274,1274,208.63,2024-06-03,2024-06-08,2024-06-07 04:00:00,1,1,1
PO-2024-63204,P0012_S1,P0491,WH_DUBAI_GCC,1986,1986,57.14,2024-06-04,2024-06-08,2024-06-11 00:00:00,0,1,0
PO-2024-63205,P0016_S1,P0971,WH_DELHI_N,1901,1901,565.97,2024-06-05,2024-06-10,2024-06-09 06:00:00,1,1,1
PO-2024-63206,P0027_S2,P0884,WH_DOHA_GCC,288,288,284.34,2024-06-06,2024-06-10,2024-06-09 12:00:00,1,1,1
PO-2024-63207,P0009_S2,P0041,WH_BLR_S,1524,1524,245.09,2024-06-07,2024-06-12,2024-06-21 00:00:00,0,1,0
PO-2024-63208,P0057_S1,P0154,WH_MUMBAI_W,1049,1049,375.75,2024-06-08,2024-06-13,2024-06-12 17:00:00,1,1,1
PO-2024-63209,P0128_S1,P0097,WH_MUMBAI_W,194,194,230.67,2024-06-09,2024-06-14,2024-06-17 00:00:00,0,1,0
PO-2024-63210,P0060_S4,P0824,WH_NAGPUR_C,1176,1176,825.18,2024-06-10,2024-06-15,2024-06-20 00:00:00,0,1,0
PO-2024-63211,P0135_S5,P0915,WH_NAGPUR_C,382,382,685.78,2024-06-11,2024-06-15,2024-06-20 00:00:00,0,1,0
PO-2024-63212,P0059_S2,P0965,WH_NAGPUR_C,1076,1076,246.65,2024-06-12,2024-06-16,2024-06-15 15:00:00,1,1,1
PO-2024-63213,P0134_S1,P0589,WH_BLR_S,214,214,287.35,2024-06-13,2024-06-18,2024-06-22 00:00:00,0,1,0
PO-2024-63214,P0090_S1,P0567,WH_DELHI_N,223,223,369.36,2024-06-14,2024-06-18,2024-06-23 00:00:00,0,1,0
PO-2024-63215,P0033_S3,P0544,WH_RIYADH_GCC,1015,1015,456.25,2024-06-15,2024-06-20,2024-06-26 00:00:00,0,1,0
PO-2024-63216,P0067_S2,P0524,WH_DELHI_N,723,723,149.34,2024-06-16,2024-06-21,2024-06-21 00:00:00,1,1,1
PO-2024-63217,P0123_S1,P0673,WH_DOHA_GCC,916,916,497.14,2024-06-17,2024-06-23,2024-06-25 00:00:00,0,1,0
PO-2024-63218,P0032_S4,P0511,WH_DELHI_N,600,600,612.62,2024-06-18,2024-06-23,2024-06-22 23:00:00,1,1,1
PO-2024-63219,P0010_S1,P0005,WH_BLR_S,1575,1575,354.89,2024-06-19,2024-06-23,2024-06-25 00:00:00,0,1,0
PO-2024-63220,P0039_S3,P0152,WH_DUBAI_GCC,1341,1341,249.02,2024-06-20,2024-06-24,2024-06-23 07:00:00,1,1,1
PO-2024-63221,P0097_S1,P0356,WH_DUBAI_GCC,973,973,819.66,2024-06-21,2024-06-25,2024-06-24 06:00:00,1,1,1
PO-2024-63222,P0004_S1,P0316,WH_BLR_S,472,472,702.03,2024-06-22,2024-06-28,2024-06-27 19:00:00,1,1,1
PO-2024-63223,P0034_S2,P0109,WH_NAGPUR_C,755,755,454.25,2024-06-23,2024-06-28,2024-07-03 00:00:00,0,1,0
PO-2024-63224,P0048_S3,P0076,WH_MUMBAI_W,216,199,231.26,2024-06-24,2024-07-01,2024-07-02 00:00:00,0,0,0
PO-2024-63225,P0135_S1,P0189,WH_KOLKATA_E,674,674,636.13,2024-06-25,2024-06-29,2024-06-28 04:00:00,1,1,1
PO-2024-63226,P0076_S1,P0294,WH_KOLKATA_E,266,266,37.9,2024-06-26,2024-07-01,2024-07-02 00:00:00,0,1,0
PO-2024-63227,P0086_S2,P0056,WH_RIYADH_GCC,652,652,681.03,2024-06-27,2024-07-01,2024-07-08 00:00:00,0,1,0
PO-2024-63228,P0082_S1,P0809,WH_MUMBAI_W,430,430,278.92,2024-06-28,2024-07-02,2024-07-01 06:00:00,1,1,1
PO-2024-63229,P0020_S2,P0693,WH_RIYADH_GCC,1385,1385,408.36,2024-06-29,2024-07-04,2024-07-10 00:00:00,0,1,0
PO-2024-63230,P0080_S2,P0994,WH_NAGPUR_C,1964,1964,335.81,2024-06-30,2024-07-05,2024-07-07 00:00:00,0,1,0
PO-2024-63231,P0111_S2,P0102,WH_RIYADH_GCC,851,851,93.39,2024-07-01,2024-07-05,2024-07-04 19:00:00,1,1,1
PO-2024-63232,P0054_S2,P0663,WH_MUMBAI_W,1329,1329,819.02,2024-07-02,2024-07-07,2024-07-14 00:00:00,0,1,0
PO-2024-63233,P0092_S2,P0693,WH_DOHA_GCC,298,298,408.36,2024-07-03,2024-07-08,2024-07-09 00:00:00,0,1,0
PO-2024-63234,P0116_S4,P0160,WH_MUMBAI_W,461,438,799.31,2024-07-04,2024-07-08,2024-07-16 00:00:00,0,0,0
PO-2024-63235,P0041_S4,P0822,WH_KOLKATA_E,540,540,425.63,2024-07-05,2024-07-10,2024-07-09 17:00:00,1,1,1
PO-2024-63236,P0098_S4,P0909,WH_DUBAI_GCC,1563,1563,330.78,2024-07-06,2024-07-11,2024-07-10 09:00:00,1,1,1
PO-2024-63237,P0034_S1,P0353,WH_NAGPUR_C,111,111,809.34,2024-07-07,2024-07-12,2024-07-13 00:00:00,0,1,0
PO-2024-63238,P0011_S3,P0345,WH_DOHA_GCC,607,607,703.59,2024-07-08,2024-07-13,2024-07-22 00:00:00,0,1,0
PO-2024-63239,P0108_S3,P0981,WH_BLR_S,1484,1484,63.32,2024-07-09,2024-07-14,2024-07-22 00:00:00,0,1,0
PO-2024-63240,P0035_S1,P0801,WH_DOHA_GCC,1146,1146,589.9,2024-07-10,2024-07-15,2024-07-14 13:00:00,1,1,1
PO-2024-63241,P0124_S2,P0005,WH_DOHA_GCC,910,910,354.89,2024-07-11,2024-07-15,2024-07-14 05:00:00,1,1,1
PO-2024-63242,P0011_S2,P0714,WH_RIYADH_GCC,1575,1575,72.49,2024-07-12,2024-07-17,2024-07-26 00:00:00,0,1,0
PO-2024-63243,P0101_S4,P0102,WH_KOLKATA_E,869,869,93.39,2024-07-13,2024-07-18,2024-07-20 00:00:00,0,1,0
PO-2024-63244,P0067_S3,P0404,WH_RIYADH_GCC,920,920,626.93,2024-07-14,2024-07-19,2024-07-18 12:00:00,1,1,1
PO-2024-63245,P0092_S2,P0222,WH_RIYADH_GCC,1971,1971,189.04,2024-07-15,2024-07-20,2024-07-25 00:00:00,0,1,0
PO-2024-63246,P0078_S4,P0316,WH_BLR_S,1065,1065,702.03,2024-07-16,2024-07-20,2024-07-19 18:00:00,1,1,1
PO-2024-63247,P0052_S3,P0079,WH_NAGPUR_C,1666,1666,46.87,2024-07-17,2024-07-23,2024-07-24 00:00:00,0,1,0
PO-2024-63248,P0098_S1,P0581,WH_MUMBAI_W,1304,1235,38.68,2024-07-18,2024-07-23,2024-07-25 00:00:00,0,0,0
PO-2024-63249,P0020_S2,P0688,WH_DELHI_N,791,791,188.94,2024-07-19,2024-07-24,2024-07-23 09:00:00,1,1,1
PO-2024-63250,P0096_S1,P0866,WH_RIYADH_GCC,1365,1365,559.34,2024-07-20,2024-07-25,2024-07-24 02:00:00,1,1,1
PO-2024-63251,P0001_S1,P0254,WH_DELHI_N,200,200,55.81,2024-07-21,2024-07-28,2024-07-27 01:00:00,1,1,1
PO-2024-63252,P0040_S4,P0161,WH_NAGPUR_C,1842,1842,286.46,2024-07-22,2024-07-28,2024-08-04 00:00:00,0,1,0
PO-2024-63253,P0025_S2,P0342,WH_DELHI_N,370,370,141.26,2024-07-23,2024-07-27,2024-07-26 07:00:00,1,1,1
PO-2024-63254,P0080_S2,P0560,WH_RIYADH_GCC,884,884,36.28,2024-07-24,2024-07-29,2024-07-30 00:00:00,0,1,0
PO-2024-63255,P0071_S1,P0589,WH_BLR_S,1160,1160,287.35,2024-07-25,2024-07-30,2024-07-29 21:00:00,1,1,1
PO-2024-63256,P0009_S2,P0280,WH_DELHI_N,717,717,542.74,2024-07-26,2024-07-31,2024-08-03 00:00:00,0,1,0
PO-2024-63257,P0065_S2,P0076,WH_NAGPUR_C,1793,1599,231.26,2024-07-27,2024-08-01,2024-08-04 00:00:00,0,0,0
PO-2024-63258,P0007_S1,P0487,WH_NAGPUR_C,1422,1422,44.2,2024-07-28,2024-08-03,2024-08-10 00:00:00,0,1,0
PO-2024-63259,P0144_S1,P0176,WH_DUBAI_GCC,274,274,113.07,2024-07-29,2024-08-04,2024-08-11 00:00:00,0,1,0
PO-2024-63260,P0034_S5,P0076,WH_DUBAI_GCC,465,465,231.26,2024-07-30,2024-08-04,2024-08-03 02:00:00,1,1,1
PO-2024-63261,P0034_S3,P0038,WH_BLR_S,424,424,396.7,2024-07-31,2024-08-05,2024-08-07 00:00:00,0,1,0
PO-2024-63262,P0043_S2,P0796,WH_DELHI_N,1312,1312,567.53,2024-08-01,2024-08-04,2024-08-06 00:00:00,0,1,0
PO-2024-63263,P0105_S3,P0011,WH_DELHI_N,1608,1608,426.56,2024-08-02,2024-08-07,2024-08-06 03:00:00,1,1,1
PO-2024-63264,P0101_S4,P0971,WH_DUBAI_GCC,1248,1248,565.97,2024-08-03,2024-08-08,2024-08-17 00:00:00,0,1,0
PO-2024-63265,P0115_S1,P0711,WH_MUMBAI_W,736,736,753.88,2024-08-04,2024-08-09,2024-08-14 00:00:00,0,1,0
PO-2024-63266,P0115_S2,P0748,WH_KOLKATA_E,302,302,180.2,2024-08-05,2024-08-10,2024-08-12 00:00:00,0,1,0
PO-2024-63267,P0042_S1,P0746,WH_NAGPUR_C,1631,1631,589.27,2024-08-06,2024-08-11,2024-08-17 00:00:00,0,1,0
PO-2024-63268,P0083_S4,P0783,WH_MUMBAI_W,1702,1702,548.34,2024-08-07,2024-08-12,2024-08-20 00:00:00,0,1,0
PO-2024-63269,P0087_S2,P0335,WH_NAGPUR_C,1746,1746,842.17,2024-08-08,2024-08-12,2024-08-15 00:00:00,0,1,0
PO-2024-63270,P0138_S4,P0584,WH_DOHA_GCC,936,936,480.06,2024-08-09,2024-08-14,2024-08-15 00:00:00,0,1,0
PO-2024-63271,P0032_S2,P0422,WH_DOHA_GCC,1324,1324,428.8,2024-08-10,2024-08-15,2024-08-18 00:00:00,0,1,0
PO-2024-63272,P0092_S2,P0030,WH_MUMBAI_W,1963,1963,388.13,2024-08-11,2024-08-16,2024-08-15 08:00:00,1,1,1
PO-2024-63273,P0038_S1,P0091,WH_DOHA_GCC,560,560,666.52,2024-08-12,2024-08-17,2024-08-16 14:00:00,1,1,1
PO-2024-63274,P0093_S1,P0666,WH_DUBAI_GCC,786,786,625.78,2024-08-13,2024-08-17,2024-08-16 06:00:00,1,1,1
PO-2024-63275,P0084_S3,P0119,WH_DUBAI_GCC,1879,1879,230.2,2024-08-14,2024-08-18,2024-08-24 00:00:00,0,1,0
PO-2024-63276,P0025_S3,P0711,WH_KOLKATA_E,1012,1012,753.88,2024-08-15,2024-08-19,2024-08-18 13:00:00,1,1,1
PO-2024-63277,P0143_S3,P0135,WH_MUMBAI_W,211,211,609.85,2024-08-16,2024-08-20,2024-08-25 00:00:00,0,1,0
PO-2024-63278,P0131_S2,P0904,WH_NAGPUR_C,1250,1250,221.54,2024-08-17,2024-08-22,2024-08-21 16:00:00,1,1,1
PO-2024-63279,P0004_S1,P0005,WH_DELHI_N,1485,1485,354.89,2024-08-18,2024-08-24,2024-08-23 08:00:00,1,1,1
PO-2024-63280,P0003_S3,P0088,WH_NAGPUR_C,1465,1465,203.87,2024-08-19,2024-08-24,2024-08-26 00:00:00,0,1,0
PO-2024-63281,P0117_S1,P0139,WH_RIYADH_GCC,762,762,598.2,2024-08-20,2024-08-24,2024-08-23 11:00:00,1,1,1
PO-2024-63282,P0060_S1,P0345,WH_DUBAI_GCC,950,950,703.59,2024-08-21,2024-08-26,2024-08-25 07:00:00,1,1,1
PO-2024-63283,P0091_S5,P0247,WH_BLR_S,1744,1638,38.17,2024-08-22,2024-08-25,2024-08-29 00:00:00,0,0,0
PO-2024-63284,P0124_S4,P0824,WH_BLR_S,614,614,825.18,2024-08-23,2024-08-27,2024-08-26 12:00:00,1,1,1
PO-2024-63285,P0057_S2,P0041,WH_DUBAI_GCC,340,340,245.09,2024-08-24,2024-08-29,2024-08-28 07:00:00,1,1,1
PO-2024-63286,P0057_S3,P0746,WH_RIYADH_GCC,1515,1515,589.27,2024-08-25,2024-08-30,2024-09-04 00:00:00,0,1,0
PO-2024-63287,P0010_S2,P0962,WH_BLR_S,1940,1940,121.58,2024-08-26,2024-08-30,2024-09-03 00:00:00,0,1,0
PO-2024-63288,P0138_S3,P0867,WH_DOHA_GCC,1974,1699,780.08,2024-08-27,2024-09-01,2024-09-02 00:00:00,0,0,0
PO-2024-63289,P0116_S1,P0796,WH_DUBAI_GCC,1072,990,567.53,2024-08-28,2024-09-01,2024-09-04 00:00:00,0,0,0
PO-2024-63290,P0132_S2,P0907,WH_BLR_S,1490,1490,154.06,2024-08-29,2024-09-03,2024-09-04 00:00:00,0,1,0
PO-2024-63291,P0006_S3,P0491,WH_DUBAI_GCC,574,574,57.14,2024-08-30,2024-09-03,2024-09-06 00:00:00,0,1,0
PO-2024-63292,P0016_S1,P0783,WH_KOLKATA_E,1738,1738,548.34,2024-08-31,2024-09-05,2024-09-04 17:00:00,1,1,1
PO-2024-63293,P0131_S2,P0589,WH_DELHI_N,1072,1072,287.35,2024-09-01,2024-09-06,2024-09-05 14:00:00,1,1,1
PO-2024-63294,P0040_S1,P0154,WH_DELHI_N,668,668,375.75,2024-09-02,2024-09-08,2024-09-10 00:00:00,0,1,0
PO-2024-63295,P0085_S4,P0956,WH_NAGPUR_C,585,585,712.39,2024-09-03,2024-09-08,2024-09-07 16:00:00,1,1,1
PO-2024-63296,P0110_S1,P0159,WH_RIYADH_GCC,552,552,396.66,2024-09-04,2024-09-09,2024-09-08 05:00:00,1,1,1
PO-2024-63297,P0040_S3,P0202,WH_DUBAI_GCC,1596,1596,288.43,2024-09-05,2024-09-11,2024-09-10 21:00:00,1,1,1
PO-2024-63298,P0102_S1,P0866,WH_MUMBAI_W,1316,1316,559.34,2024-09-06,2024-09-11,2024-09-10 10:00:00,1,1,1
PO-2024-63299,P0017_S2,P0913,WH_NAGPUR_C,1412,1412,649.59,2024-09-07,2024-09-11,2024-09-10 11:00:00,1,1,1
PO-2024-63300,P0108_S1,P0824,WH_NAGPUR_C,572,572,825.18,2024-09-08,2024-09-13,2024-09-18 00:00:00,0,1,0
PO-2024-63301,P0083_S1,P0230,WH_DUBAI_GCC,914,914,350.62,2024-06-01,2024-06-06,2024-06-07 00:00:00,0,1,0
PO-2024-63302,P0111_S1,P0530,WH_DUBAI_GCC,1359,1359,62.31,2024-06-02,2024-06-06,2024-06-18 00:00:00,0,1,0
PO-2024-63303,P0078_S3,P0135,WH_NAGPUR_C,1215,1215,609.85,2024-06-03,2024-06-07,2024-06-15 00:00:00,0,1,0
PO-2024-63304,P0135_S5,P0567,WH_NAGPUR_C,114,114,369.36,2024-06-04,2024-06-08,2024-06-09 00:00:00,0,1,0
PO-2024-63305,P0062_S2,P0852,WH_DELHI_N,1168,1168,661.3,2024-06-05,2024-06-10,2024-06-09 07:00:00,1,1,1
PO-2024-63306,P0132_S3,P0866,WH_MUMBAI_W,1908,1908,559.34,2024-06-06,2024-06-11,2024-06-24 00:00:00,0,1,0
PO-2024-63307,P0132_S1,P0822,WH_DOHA_GCC,1692,1692,425.63,2024-06-07,2024-06-12,2024-06-11 08:00:00,1,1,1
PO-2024-63308,P0085_S1,P0840,WH_NAGPUR_C,202,195,327.25,2024-06-08,2024-06-13,2024-06-14 00:00:00,0,0,0
PO-2024-63309,P0014_S1,P0218,WH_DOHA_GCC,1482,1482,821.34,2024-06-09,2024-06-13,2024-06-14 00:00:00,0,1,0
PO-2024-63310,P0023_S2,P0030,WH_DELHI_N,1380,1380,388.13,2024-06-10,2024-06-14,2024-06-23 00:00:00,0,1,0
PO-2024-63311,P0100_S2,P0719,WH_NAGPUR_C,295,295,234.29,2024-06-11,2024-06-16,2024-06-15 11:00:00,1,1,1
PO-2024-63312,P0082_S2,P0700,WH_BLR_S,67,67,821.65,2024-06-12,2024-06-16,2024-06-23 00:00:00,0,1,0
PO-2024-63313,P0094_S3,P0553,WH_NAGPUR_C,1117,1117,267.92,2024-06-13,2024-06-18,2024-06-26 00:00:00,0,1,0
PO-2024-63314,P0071_S2,P0220,WH_DUBAI_GCC,619,619,598.71,2024-06-14,2024-06-19,2024-06-20 00:00:00,0,1,0
PO-2024-63315,P0040_S1,P0568,WH_RIYADH_GCC,615,493,756.46,2024-06-15,2024-06-21,2024-06-22 00:00:00,0,0,0
PO-2024-63316,P0100_S2,P0228,WH_RIYADH_GCC,1363,1363,255.07,2024-06-16,2024-06-21,2024-06-22 00:00:00,0,1,0
PO-2024-63317,P0056_S1,P0992,WH_NAGPUR_C,703,703,511.71,2024-06-17,2024-06-22,2024-06-21 22:00:00,1,1,1
PO-2024-63318,P0011_S1,P0213,WH_KOLKATA_E,158,158,430.58,2024-06-18,2024-06-23,2024-06-22 05:00:00,1,1,1
PO-2024-63319,P0034_S2,P0911,WH_BLR_S,1117,1008,29.18,2024-06-19,2024-06-24,2024-06-29 00:00:00,0,0,0
PO-2024-63320,P0115_S4,P0719,WH_MUMBAI_W,204,204,234.29,2024-06-20,2024-06-25,2024-06-24 14:00:00,1,1,1
PO-2024-63321,P0059_S2,P0893,WH_NAGPUR_C,113,113,569.66,2024-06-21,2024-06-25,2024-07-01 00:00:00,0,1,0
PO-2024-63322,P0001_S1,P0662,WH_DOHA_GCC,272,272,733.15,2024-06-22,2024-06-29,2024-06-28 08:00:00,1,1,1
PO-2024-63323,P0071_S5,P0102,WH_MUMBAI_W,860,860,93.39,2024-06-23,2024-06-28,2024-06-30 00:00:00,0,1,0
PO-2024-63324,P0022_S2,P0261,WH_BLR_S,1459,1459,440.09,2024-06-24,2024-06-30,2024-07-01 00:00:00,0,1,0
PO-2024-63325,P0124_S2,P0962,WH_NAGPUR_C,615,615,121.58,2024-06-25,2024-06-29,2024-06-28 09:00:00,1,1,1
PO-2024-63326,P0089_S5,P0353,WH_KOLKATA_E,849,849,809.34,2024-06-26,2024-07-01,2024-06-30 18:00:00,1,1,1
PO-2024-63327,P0115_S1,P0927,WH_DELHI_N,1366,1366,93.89,2024-06-27,2024-07-02,2024-07-14 00:00:00,0,1,0
PO-2024-63328,P0005_S1,P0608,WH_KOLKATA_E,659,659,835.29,2024-06-28,2024-07-02,2024-07-03 00:00:00,0,1,0
PO-2024-63329,P0017_S1,P0711,WH_DUBAI_GCC,554,554,753.88,2024-06-29,2024-07-03,2024-07-05 00:00:00,0,1,0
PO-2024-63330,P0123_S3,P0027,WH_KOLKATA_E,1707,1707,518.27,2024-06-30,2024-07-06,2024-07-13 00:00:00,0,1,0
PO-2024-63331,P0003_S3,P0410,WH_DOHA_GCC,83,83,513.31,2024-07-01,2024-07-06,2024-07-18 00:00:00,0,1,0
PO-2024-63332,P0095_S3,P0971,WH_DELHI_N,527,527,565.97,2024-07-02,2024-07-06,2024-07-11 00:00:00,0,1,0
PO-2024-63333,P0015_S2,P0038,WH_DUBAI_GCC,1746,1746,396.7,2024-07-03,2024-07-07,2024-07-08 00:00:00,0,1,0
PO-2024-63334,P0094_S2,P0300,WH_DELHI_N,201,201,403.88,2024-07-04,2024-07-09,2024-07-08 21:00:00,1,1,1
PO-2024-63335,P0035_S5,P0663,WH_RIYADH_GCC,978,978,819.02,2024-07-05,2024-07-10,2024-07-09 21:00:00,1,1,1
PO-2024-63336,P0044_S2,P0790,WH_DELHI_N,1355,1355,432.46,2024-07-06,2024-07-12,2024-07-11 16:00:00,1,1,1
PO-2024-63337,P0143_S3,P0651,WH_NAGPUR_C,814,814,234.69,2024-07-07,2024-07-11,2024-07-13 00:00:00,0,1,0
PO-2024-63338,P0048_S2,P0345,WH_MUMBAI_W,858,858,703.59,2024-07-08,2024-07-15,2024-07-14 12:00:00,1,1,1
PO-2024-63339,P0108_S2,P0693,WH_RIYADH_GCC,405,405,408.36,2024-07-09,2024-07-14,2024-07-13 06:00:00,1,1,1
PO-2024-63340,P0042_S1,P0824,WH_RIYADH_GCC,1114,1114,825.18,2024-07-10,2024-07-15,2024-07-19 00:00:00,0,1,0
PO-2024-63341,P0036_S3,P0116,WH_MUMBAI_W,1772,1772,176.31,2024-07-11,2024-07-15,2024-07-25 00:00:00,0,1,0
PO-2024-63342,P0088_S1,P0708,WH_DOHA_GCC,1079,1079,208.63,2024-07-12,2024-07-16,2024-07-15 02:00:00,1,1,1
PO-2024-63343,P0081_S5,P0596,WH_RIYADH_GCC,1898,1898,238.49,2024-07-13,2024-07-18,2024-07-22 00:00:00,0,1,0
PO-2024-63344,P0116_S4,P0592,WH_DELHI_N,1474,1474,633.76,2024-07-14,2024-07-18,2024-07-17 21:00:00,1,1,1
PO-2024-63345,P0082_S1,P0524,WH_KOLKATA_E,905,905,149.34,2024-07-15,2024-07-19,2024-07-18 08:00:00,1,1,1
PO-2024-63346,P0097_S1,P0069,WH_BLR_S,1601,1601,100.66,2024-07-16,2024-07-20,2024-07-23 00:00:00,0,1,0
PO-2024-63347,P0091_S3,P0565,WH_DOHA_GCC,1629,1629,118.61,2024-07-17,2024-07-20,2024-07-19 15:00:00,1,1,1
PO-2024-63348,P0051_S1,P0925,WH_DELHI_N,585,585,240.24,2024-07-18,2024-07-23,2024-07-28 00:00:00,0,1,0
PO-2024-63349,P0095_S3,P0297,WH_DUBAI_GCC,1526,1526,444.77,2024-07-19,2024-07-23,2024-07-22 09:00:00,1,1,1
PO-2024-63350,P0101_S4,P0569,WH_DUBAI_GCC,1713,1713,621.02,2024-07-20,2024-07-25,2024-08-01 00:00:00,0,1,0
PO-2024-63351,P0045_S4,P0663,WH_KOLKATA_E,1417,1417,819.02,2024-07-21,2024-07-26,2024-07-28 00:00:00,0,1,0
PO-2024-63352,P0119_S4,P0267,WH_DOHA_GCC,395,395,214.25,2024-07-22,2024-07-27,2024-07-28 00:00:00,0,1,0
PO-2024-63353,P0058_S1,P0637,WH_DOHA_GCC,1421,1421,369.81,2024-07-23,2024-07-28,2024-08-06 00:00:00,0,1,0
PO-2024-63354,P0104_S3,P0584,WH_KOLKATA_E,1221,1221,480.06,2024-07-24,2024-07-28,2024-07-27 15:00:00,1,1,1
PO-2024-63355,P0036_S1,P0228,WH_DOHA_GCC,1934,1934,255.07,2024-07-25,2024-07-29,2024-08-06 00:00:00,0,1,0
PO-2024-63356,P0046_S4,P0319,WH_RIYADH_GCC,1939,1939,60.61,2024-07-26,2024-07-31,2024-07-30 19:00:00,1,1,1
PO-2024-63357,P0013_S5,P0125,WH_NAGPUR_C,298,298,192.53,2024-07-27,2024-08-01,2024-07-31 06:00:00,1,1,1
PO-2024-63358,P0072_S2,P0150,WH_NAGPUR_C,356,356,224.53,2024-07-28,2024-08-01,2024-07-31 22:00:00,1,1,1
PO-2024-63359,P0020_S5,P0021,WH_DOHA_GCC,1639,1639,247.27,2024-07-29,2024-08-03,2024-08-05 00:00:00,0,1,0
PO-2024-63360,P0127_S5,P0925,WH_RIYADH_GCC,1997,1997,240.24,2024-07-30,2024-08-03,2024-08-05 00:00:00,0,1,0
PO-2024-63361,P0127_S5,P0191,WH_RIYADH_GCC,1257,1257,91.7,2024-07-31,2024-08-04,2024-08-07 00:00:00,0,1,0
PO-2024-63362,P0094_S3,P0027,WH_MUMBAI_W,267,267,518.27,2024-08-01,2024-08-06,2024-08-11 00:00:00,0,1,0
PO-2024-63363,P0096_S2,P0011,WH_MUMBAI_W,1184,1184,426.56,2024-08-02,2024-08-07,2024-08-06 18:00:00,1,1,1
PO-2024-63364,P0057_S1,P0641,WH_BLR_S,1841,1841,529.5,2024-08-03,2024-08-08,2024-08-07 06:00:00,1,1,1
PO-2024-63365,P0029_S2,P0202,WH_BLR_S,721,721,288.43,2024-08-04,2024-08-09,2024-08-17 00:00:00,0,1,0
PO-2024-63366,P0035_S2,P0030,WH_BLR_S,198,198,388.13,2024-08-05,2024-08-10,2024-08-25 00:00:00,0,1,0
PO-2024-63367,P0105_S2,P0150,WH_BLR_S,110,110,224.53,2024-08-06,2024-08-11,2024-08-10 22:00:00,1,1,1
PO-2024-63368,P0103_S1,P0347,WH_KOLKATA_E,1795,1795,828.88,2024-08-07,2024-08-11,2024-08-10 22:00:00,1,1,1
PO-2024-63369,P0043_S2,P0911,WH_KOLKATA_E,1277,1277,29.18,2024-08-08,2024-08-11,2024-08-10 08:00:00,1,1,1
PO-2024-63370,P0081_S4,P0581,WH_MUMBAI_W,1492,1492,38.68,2024-08-09,2024-08-14,2024-08-13 13:00:00,1,1,1
PO-2024-63371,P0051_S2,P0837,WH_NAGPUR_C,1575,1497,650.22,2024-08-10,2024-08-15,2024-08-17 00:00:00,0,0,0
PO-2024-63372,P0071_S1,P0884,WH_RIYADH_GCC,1863,1863,284.34,2024-08-11,2024-08-16,2024-08-15 16:00:00,1,1,1
PO-2024-63373,P0094_S3,P0491,WH_DUBAI_GCC,1190,1190,57.14,2024-08-12,2024-08-17,2024-08-25 00:00:00,0,1,0
PO-2024-63374,P0092_S4,P0633,WH_NAGPUR_C,1386,1386,487.77,2024-08-13,2024-08-18,2024-08-17 23:00:00,1,1,1
PO-2024-63375,P0138_S1,P0294,WH_DELHI_N,1422,1422,37.9,2024-08-14,2024-08-19,2024-08-18 21:00:00,1,1,1
PO-2024-63376,P0095_S4,P0005,WH_KOLKATA_E,1476,1476,354.89,2024-08-15,2024-08-19,2024-08-19 00:00:00,1,1,1
PO-2024-63377,P0134_S1,P0975,WH_BLR_S,323,323,41.98,2024-08-16,2024-08-21,2024-08-20 23:00:00,1,1,1
PO-2024-63378,P0119_S4,P0027,WH_BLR_S,1385,1385,518.27,2024-08-17,2024-08-22,2024-08-21 08:00:00,1,1,1
PO-2024-63379,P0045_S3,P0598,WH_DELHI_N,835,835,217.41,2024-08-18,2024-08-23,2024-08-24 00:00:00,0,1,0
PO-2024-63380,P0033_S3,P0952,WH_NAGPUR_C,1521,1521,498.09,2024-08-19,2024-08-24,2024-08-30 00:00:00,0,1,0
PO-2024-63381,P0023_S3,P0342,WH_BLR_S,477,477,141.26,2024-08-20,2024-08-24,2024-08-23 21:00:00,1,1,1
PO-2024-63382,P0039_S4,P0466,WH_NAGPUR_C,878,878,221.84,2024-08-21,2024-08-25,2024-08-26 00:00:00,0,1,0
PO-2024-63383,P0057_S4,P0119,WH_RIYADH_GCC,608,608,230.2,2024-08-22,2024-08-27,2024-08-26 09:00:00,1,1,1
PO-2024-63384,P0045_S4,P0748,WH_DELHI_N,738,738,180.2,2024-08-23,2024-08-28,2024-09-05 00:00:00,0,1,0
PO-2024-63385,P0018_S1,P0080,WH_DUBAI_GCC,1025,1025,292.58,2024-08-24,2024-08-30,2024-08-29 17:00:00,1,1,1
